timestamp,step,marker_id,x,y,error_x,error_y,status
2025-08-09T14:30:11.395200,1/5,3,0.21797,0.59583,-0.28203,0.09582999999999997,TRACKING
2025-08-09T14:30:11.415565,1/5,3,0.21797,0.59583,-0.28203,0.09582999999999997,TRACKING
2025-08-09T14:30:11.455799,1/5,3,0.21797,0.59583,-0.28203,0.09582999999999997,TRACKING
2025-08-09T14:30:11.474163,1/5,3,0.21797,0.59583,-0.28203,0.09582999999999997,TRACKING
2025-08-09T14:30:11.498175,1/5,3,0.21797,0.59583,-0.28203,0.09582999999999997,TRACKING
2025-08-09T14:30:11.532846,1/5,3,0.21797,0.59583,-0.28203,0.09582999999999997,TRACKING
2025-08-09T14:30:11.563444,1/5,3,0.21797,0.59583,-0.28203,0.09582999999999997,TRACKING
2025-08-09T14:30:11.610990,1/5,3,0.24453,0.58194,-0.25547,0.08194000000000001,TRACKING
2025-08-09T14:30:11.642830,1/5,3,0.25234,0.57917,-0.24766,0.07916999999999996,TRACKING
2025-08-09T14:30:11.661838,1/5,3,0.25234,0.57917,-0.24766,0.07916999999999996,TRACKING
2025-08-09T14:30:11.696413,1/5,3,0.25703,0.57639,-0.24297000000000002,0.07638999999999996,TRACKING
2025-08-09T14:30:11.734827,1/5,3,0.25703,0.57639,-0.24297000000000002,0.07638999999999996,TRACKING
2025-08-09T14:30:11.763820,1/5,3,0.26562,0.57083,-0.23437999999999998,0.07082999999999995,TRACKING
2025-08-09T14:30:11.795259,1/5,3,0.26562,0.57083,-0.23437999999999998,0.07082999999999995,TRACKING
2025-08-09T14:30:11.829395,1/5,3,0.26875,0.57083,-0.23125,0.07082999999999995,TRACKING
2025-08-09T14:30:11.862871,1/5,3,0.26875,0.57083,-0.23125,0.07082999999999995,TRACKING
2025-08-09T14:30:11.904900,1/5,3,0.27578,0.56806,-0.22421999999999997,0.06806000000000001,TRACKING
2025-08-09T14:30:11.935413,1/5,3,0.27891,0.56667,-0.22109,0.06667000000000001,TRACKING
2025-08-09T14:30:11.965599,1/5,3,0.27891,0.56667,-0.22109,0.06667000000000001,TRACKING
2025-08-09T14:30:11.997390,1/5,3,0.28516,0.56528,-0.21483999999999998,0.06528,TRACKING
2025-08-09T14:30:12.042192,1/5,3,0.28516,0.56528,-0.21483999999999998,0.06528,TRACKING
2025-08-09T14:30:12.073063,1/5,3,0.29141,0.56111,-0.20859,0.06111,TRACKING
2025-08-09T14:30:12.095046,1/5,3,0.29141,0.56111,-0.20859,0.06111,TRACKING
2025-08-09T14:30:12.128828,1/5,3,0.29688,0.55972,-0.20312000000000002,0.059719999999999995,TRACKING
2025-08-09T14:30:12.164257,1/5,3,0.29688,0.55972,-0.20312000000000002,0.059719999999999995,TRACKING
2025-08-09T14:30:12.194308,1/5,3,0.30156,0.55833,-0.19844,0.05832999999999999,TRACKING
2025-08-09T14:30:12.240878,1/5,3,0.30469,0.55556,-0.19530999999999998,0.055560000000000054,TRACKING
2025-08-09T14:30:12.261635,1/5,3,0.30469,0.55556,-0.19530999999999998,0.055560000000000054,TRACKING
2025-08-09T14:30:12.303518,1/5,3,0.31016,0.55278,-0.18984,0.05278000000000005,TRACKING
2025-08-09T14:30:12.326383,1/5,3,0.31016,0.55278,-0.18984,0.05278000000000005,TRACKING
2025-08-09T14:30:12.364476,1/5,3,0.31484,0.55139,-0.18516,0.05139000000000005,TRACKING
2025-08-09T14:30:12.393927,1/5,3,0.31797,0.55,-0.18203000000000003,0.050000000000000044,TRACKING
2025-08-09T14:30:12.440442,1/5,3,0.31797,0.55,-0.18203000000000003,0.050000000000000044,TRACKING
2025-08-09T14:30:12.461190,1/5,3,0.32109,0.54861,-0.17891,0.04861000000000004,TRACKING
2025-08-09T14:30:12.501429,1/5,3,0.32109,0.54861,-0.17891,0.04861000000000004,TRACKING
2025-08-09T14:30:12.531544,1/5,3,0.32578,0.54583,-0.17421999999999999,0.04583000000000004,TRACKING
2025-08-09T14:30:12.567573,1/5,3,0.32969,0.54583,-0.17031000000000002,0.04583000000000004,TRACKING
2025-08-09T14:30:12.594471,1/5,3,0.32969,0.54583,-0.17031000000000002,0.04583000000000004,TRACKING
2025-08-09T14:30:12.640256,1/5,3,0.33203,0.54444,-0.16797,0.044440000000000035,TRACKING
2025-08-09T14:30:12.660250,1/5,3,0.33203,0.54444,-0.16797,0.044440000000000035,TRACKING
2025-08-09T14:30:12.701160,1/5,3,0.33594,0.54306,-0.16405999999999998,0.04305999999999999,TRACKING
2025-08-09T14:30:12.732629,1/5,3,0.33906,0.54306,-0.16094000000000003,0.04305999999999999,TRACKING
2025-08-09T14:30:12.764166,1/5,3,0.33906,0.54306,-0.16094000000000003,0.04305999999999999,TRACKING
2025-08-09T14:30:12.793851,1/5,3,0.34219,0.54028,-0.15781,0.04027999999999998,TRACKING
2025-08-09T14:30:12.826156,1/5,3,0.34688,0.53889,-0.15311999999999998,0.03888999999999998,TRACKING
2025-08-09T14:30:12.871567,1/5,3,0.34688,0.53889,-0.15311999999999998,0.03888999999999998,TRACKING
2025-08-09T14:30:12.901876,1/5,3,0.34766,0.5375,-0.15233999999999998,0.03749999999999998,TRACKING
2025-08-09T14:30:12.932575,1/5,3,0.35156,0.5375,-0.14844000000000002,0.03749999999999998,TRACKING
2025-08-09T14:30:12.962976,1/5,3,0.35156,0.5375,-0.14844000000000002,0.03749999999999998,TRACKING
2025-08-09T14:30:12.994111,1/5,3,0.35313,0.5375,-0.14687,0.03749999999999998,TRACKING
2025-08-09T14:30:13.039629,1/5,3,0.35313,0.5375,-0.14687,0.03749999999999998,TRACKING
2025-08-09T14:30:13.060633,1/5,3,0.35625,0.53472,-0.14375,0.03471999999999997,TRACKING
2025-08-09T14:30:13.094126,1/5,3,0.35859,0.53472,-0.14140999999999998,0.03471999999999997,TRACKING
2025-08-09T14:30:13.130578,1/5,3,0.35859,0.53472,-0.14140999999999998,0.03471999999999997,TRACKING
2025-08-09T14:30:13.175954,1/5,3,0.36172,0.53333,-0.13828000000000001,0.03332999999999997,TRACKING
2025-08-09T14:30:13.193250,1/5,3,0.36484,0.53194,-0.13516,0.03193999999999997,TRACKING
2025-08-09T14:30:13.237450,1/5,3,0.36484,0.53194,-0.13516,0.03193999999999997,TRACKING
2025-08-09T14:30:13.262528,1/5,3,0.36641,0.53194,-0.13359,0.03193999999999997,TRACKING
2025-08-09T14:30:13.292417,1/5,3,0.36953,0.53056,-0.13046999999999997,0.03056000000000003,TRACKING
2025-08-09T14:30:13.330290,1/5,3,0.36953,0.53056,-0.13046999999999997,0.03056000000000003,TRACKING
2025-08-09T14:30:13.375588,1/5,3,0.37109,0.53056,-0.12891000000000002,0.03056000000000003,TRACKING
2025-08-09T14:30:13.393595,1/5,3,0.37109,0.53056,-0.12891000000000002,0.03056000000000003,TRACKING
2025-08-09T14:30:13.424822,1/5,3,0.37266,0.53056,-0.12734,0.03056000000000003,TRACKING
2025-08-09T14:30:13.468850,1/5,3,0.37578,0.52917,-0.12422,0.02917000000000003,TRACKING
2025-08-09T14:30:13.499325,1/5,3,0.37578,0.52917,-0.12422,0.02917000000000003,TRACKING
2025-08-09T14:30:13.529293,1/5,3,0.37734,0.52917,-0.12265999999999999,0.02917000000000003,TRACKING
2025-08-09T14:30:13.560686,1/5,3,0.37734,0.52917,-0.12265999999999999,0.02917000000000003,TRACKING
2025-08-09T14:30:13.605369,1/5,3,0.38047,0.52639,-0.11953000000000003,0.026390000000000025,TRACKING
2025-08-09T14:30:13.635715,1/5,3,0.38359,0.52639,-0.11641000000000001,0.026390000000000025,TRACKING
2025-08-09T14:30:13.659724,1/5,3,0.38359,0.52639,-0.11641000000000001,0.026390000000000025,TRACKING
2025-08-09T14:30:13.690246,1/5,3,0.38516,0.525,-0.11484,0.025000000000000022,TRACKING
2025-08-09T14:30:13.728338,1/5,3,0.38516,0.525,-0.11484,0.025000000000000022,TRACKING
2025-08-09T14:30:13.774376,1/5,3,0.38828,0.52361,-0.11171999999999999,0.02361000000000002,TRACKING
2025-08-09T14:30:13.793389,1/5,3,0.38984,0.52361,-0.11015999999999998,0.02361000000000002,TRACKING
2025-08-09T14:30:13.826427,1/5,3,0.38984,0.52361,-0.11015999999999998,0.02361000000000002,TRACKING
2025-08-09T14:30:13.865682,1/5,3,0.39219,0.52222,-0.10781000000000002,0.022220000000000018,TRACKING
2025-08-09T14:30:13.896450,1/5,3,0.39375,0.52222,-0.10625000000000001,0.022220000000000018,TRACKING
2025-08-09T14:30:13.927346,1/5,3,0.39375,0.52222,-0.10625000000000001,0.022220000000000018,TRACKING
2025-08-09T14:30:13.962416,1/5,3,0.39609,0.52222,-0.10391,0.022220000000000018,TRACKING
2025-08-09T14:30:13.994200,1/5,3,0.39922,0.52083,-0.10077999999999998,0.020830000000000015,TRACKING
2025-08-09T14:30:14.024703,1/5,3,0.39922,0.52083,-0.10077999999999998,0.020830000000000015,TRACKING
2025-08-09T14:30:14.065188,1/5,3,0.4,0.52083,-0.09999999999999998,0.020830000000000015,TRACKING
2025-08-09T14:30:14.095813,1/5,3,0.40234,0.51944,-0.09766000000000002,0.019440000000000013,TRACKING
2025-08-09T14:30:14.127513,1/5,3,0.40234,0.51944,-0.09766000000000002,0.019440000000000013,TRACKING
2025-08-09T14:30:14.172591,1/5,3,0.40312,0.51944,-0.09688000000000002,0.019440000000000013,TRACKING
2025-08-09T14:30:14.191751,1/5,3,0.40547,0.51944,-0.09453,0.019440000000000013,TRACKING
2025-08-09T14:30:14.234594,1/5,3,0.40547,0.51944,-0.09453,0.019440000000000013,TRACKING
2025-08-09T14:30:14.266018,1/5,3,0.40781,0.51806,-0.09219,0.018059999999999965,TRACKING
2025-08-09T14:30:14.292521,1/5,3,0.40781,0.51806,-0.09219,0.018059999999999965,TRACKING
2025-08-09T14:30:14.325023,1/5,3,0.40938,0.51806,-0.09061999999999998,0.018059999999999965,TRACKING
2025-08-09T14:30:14.375158,1/5,3,0.40938,0.51667,-0.09061999999999998,0.016669999999999963,TRACKING
2025-08-09T14:30:14.391891,1/5,3,0.40938,0.51667,-0.09061999999999998,0.016669999999999963,TRACKING
2025-08-09T14:30:14.425459,1/5,3,0.41094,0.51667,-0.08905999999999997,0.016669999999999963,TRACKING
2025-08-09T14:30:14.466930,1/5,3,0.41328,0.51667,-0.08672000000000002,0.016669999999999963,TRACKING
2025-08-09T14:30:14.497351,1/5,3,0.41328,0.51667,-0.08672000000000002,0.016669999999999963,TRACKING
2025-08-09T14:30:14.527831,1/5,3,0.41406,0.51667,-0.08594000000000002,0.016669999999999963,TRACKING
2025-08-09T14:30:14.560253,1/5,3,0.41406,0.51667,-0.08594000000000002,0.016669999999999963,TRACKING
2025-08-09T14:30:14.604677,1/5,3,0.41719,0.51528,-0.08281,0.01527999999999996,TRACKING
2025-08-09T14:30:14.635370,1/5,3,0.41875,0.51389,-0.08124999999999999,0.013889999999999958,TRACKING
2025-08-09T14:30:14.660576,1/5,3,0.41875,0.51389,-0.08124999999999999,0.013889999999999958,TRACKING
2025-08-09T14:30:14.696889,1/5,3,0.41875,0.51389,-0.08124999999999999,0.013889999999999958,TRACKING
2025-08-09T14:30:14.728179,1/5,3,0.41875,0.51389,-0.08124999999999999,0.013889999999999958,TRACKING
2025-08-09T14:30:14.759002,1/5,3,0.42188,0.51389,-0.07812000000000002,0.013889999999999958,TRACKING
2025-08-09T14:30:14.790844,1/5,3,0.42344,0.51389,-0.07656000000000002,0.013889999999999958,TRACKING
2025-08-09T14:30:14.825357,1/5,3,0.42344,0.51389,-0.07656000000000002,0.013889999999999958,TRACKING
2025-08-09T14:30:14.858803,1/5,3,0.42422,0.5125,-0.07578000000000001,0.012499999999999956,TRACKING
2025-08-09T14:30:14.897325,1/5,3,0.42656,0.5125,-0.07344,0.012499999999999956,TRACKING
2025-08-09T14:30:14.927842,1/5,3,0.42656,0.5125,-0.07344,0.012499999999999956,TRACKING
2025-08-09T14:30:14.959229,1/5,3,0.42656,0.51111,-0.07344,0.011109999999999953,TRACKING
2025-08-09T14:30:15.005237,1/5,3,0.42656,0.51111,-0.07344,0.011109999999999953,TRACKING
2025-08-09T14:30:15.027318,1/5,3,0.42812,0.51111,-0.07188,0.011109999999999953,TRACKING
2025-08-09T14:30:15.060492,1/5,3,0.42812,0.51111,-0.07188,0.011109999999999953,TRACKING
2025-08-09T14:30:15.095692,1/5,3,0.42969,0.51111,-0.07030999999999998,0.011109999999999953,TRACKING
2025-08-09T14:30:15.126554,1/5,3,0.43125,0.51111,-0.06874999999999998,0.011109999999999953,TRACKING
2025-08-09T14:30:15.160023,1/5,3,0.43125,0.51111,-0.06874999999999998,0.011109999999999953,TRACKING
2025-08-09T14:30:15.189441,1/5,3,0.43281,0.51111,-0.06719000000000003,0.011109999999999953,TRACKING
2025-08-09T14:30:15.222338,1/5,3,0.43281,0.51111,-0.06719000000000003,0.011109999999999953,TRACKING
2025-08-09T14:30:15.259127,1/5,3,0.43437,0.51111,-0.06563000000000002,0.011109999999999953,TRACKING
2025-08-09T14:30:15.296504,1/5,3,0.43516,0.51111,-0.06484000000000001,0.011109999999999953,TRACKING
2025-08-09T14:30:15.327432,1/5,3,0.43516,0.51111,-0.06484000000000001,0.011109999999999953,TRACKING
2025-08-09T14:30:15.357768,1/5,3,0.43594,0.51111,-0.06406,0.011109999999999953,TRACKING
2025-08-09T14:30:15.390849,1/5,3,0.4375,0.50972,-0.0625,0.009719999999999951,TRACKING
2025-08-09T14:30:15.422290,1/5,3,0.4375,0.50972,-0.0625,0.009719999999999951,TRACKING
2025-08-09T14:30:15.467624,1/5,3,0.43828,0.50972,-0.06172,0.009719999999999951,TRACKING
2025-08-09T14:30:15.490641,1/5,3,0.43906,0.50833,-0.060939999999999994,0.008329999999999949,TRACKING
2025-08-09T14:30:15.524817,1/5,3,0.43906,0.50833,-0.060939999999999994,0.008329999999999949,TRACKING
2025-08-09T14:30:15.560813,1/5,3,0.44063,0.50833,-0.05936999999999998,0.008329999999999949,TRACKING
2025-08-09T14:30:15.588589,1/5,3,0.44219,0.50833,-0.05780999999999997,0.008329999999999949,TRACKING
2025-08-09T14:30:15.635865,1/5,3,0.44219,0.50833,-0.05780999999999997,0.008329999999999949,TRACKING
2025-08-09T14:30:15.665543,1/5,3,0.44297,0.50833,-0.057030000000000025,0.008329999999999949,TRACKING
2025-08-09T14:30:15.689048,1/5,3,0.44375,0.50833,-0.05625000000000002,0.008329999999999949,TRACKING
2025-08-09T14:30:15.727113,1/5,3,0.44375,0.50833,-0.05625000000000002,0.008329999999999949,TRACKING
2025-08-09T14:30:15.757694,1/5,3,0.44531,0.50833,-0.054690000000000016,0.008329999999999949,TRACKING
2025-08-09T14:30:15.803808,1/5,3,0.44531,0.50833,-0.054690000000000016,0.008329999999999949,TRACKING
2025-08-09T14:30:15.834052,1/5,3,0.44531,0.50833,-0.054690000000000016,0.008329999999999949,TRACKING
2025-08-09T14:30:15.864621,1/5,3,0.44688,0.50833,-0.05312,0.008329999999999949,TRACKING
2025-08-09T14:30:15.895327,1/5,3,0.44688,0.50833,-0.05312,0.008329999999999949,TRACKING
2025-08-09T14:30:15.925828,1/5,3,0.44688,0.50833,-0.05312,0.008329999999999949,TRACKING
2025-08-09T14:30:15.971878,1/5,3,0.44688,0.50833,-0.05312,0.008329999999999949,TRACKING
2025-08-09T14:30:16.002845,1/5,3,0.44844,0.50833,-0.051559999999999995,0.008329999999999949,TRACKING
2025-08-09T14:30:16.024083,1/5,3,0.44844,0.50833,-0.051559999999999995,0.008329999999999949,TRACKING
2025-08-09T14:30:16.062759,1/5,3,0.45,0.50694,-0.04999999999999999,0.006939999999999946,TRACKING
2025-08-09T14:30:16.089666,1/5,3,0.45,0.50694,-0.04999999999999999,0.006939999999999946,TRACKING
2025-08-09T14:30:16.139285,1/5,3,0.45,0.50694,-0.04999999999999999,0.006939999999999946,TRACKING
2025-08-09T14:30:16.170217,1/5,3,0.45156,0.50556,-0.04843999999999998,0.005560000000000009,TRACKING
2025-08-09T14:30:16.200558,1/5,3,0.45312,0.50556,-0.04687999999999998,0.005560000000000009,TRACKING
2025-08-09T14:30:16.232423,1/5,3,0.45312,0.50556,-0.04687999999999998,0.005560000000000009,TRACKING
2025-08-09T14:30:16.254393,1/5,3,0.45312,0.50556,-0.04687999999999998,0.005560000000000009,TRACKING
2025-08-09T14:30:16.293390,1/5,3,0.45469,0.50556,-0.04531000000000002,0.005560000000000009,TRACKING
2025-08-09T14:30:16.324172,1/5,3,0.45469,0.50556,-0.04531000000000002,0.005560000000000009,TRACKING
2025-08-09T14:30:16.370069,1/5,3,0.45469,0.50556,-0.04531000000000002,0.005560000000000009,TRACKING
2025-08-09T14:30:16.389383,1/5,3,0.45469,0.50556,-0.04531000000000002,0.005560000000000009,TRACKING
2025-08-09T14:30:16.430898,1/5,3,0.45625,0.50556,-0.04375000000000001,0.005560000000000009,TRACKING
2025-08-09T14:30:16.454564,1/5,3,0.45625,0.50556,-0.04375000000000001,0.005560000000000009,TRACKING
2025-08-09T14:30:16.491635,1/5,3,0.45625,0.50556,-0.04375000000000001,0.005560000000000009,TRACKING
2025-08-09T14:30:16.522735,1/5,3,0.45703,0.50556,-0.04297000000000001,0.005560000000000009,TRACKING
2025-08-09T14:30:16.553812,1/5,3,0.45703,0.50556,-0.04297000000000001,0.005560000000000009,TRACKING
2025-08-09T14:30:16.601290,1/5,3,0.45859,0.50556,-0.04141,0.005560000000000009,TRACKING
2025-08-09T14:30:16.623053,1/5,3,0.45937,0.50556,-0.04063,0.005560000000000009,TRACKING
2025-08-09T14:30:16.661958,1/5,3,0.45937,0.50556,-0.04063,0.005560000000000009,TRACKING
2025-08-09T14:30:16.693705,1/5,3,0.46016,0.50556,-0.03983999999999999,0.005560000000000009,TRACKING
2025-08-09T14:30:16.723864,1/5,3,0.46016,0.50556,-0.03983999999999999,0.005560000000000009,TRACKING
2025-08-09T14:30:16.755112,1/5,3,0.46094,0.50417,-0.039059999999999984,0.004170000000000007,TRACKING
2025-08-09T14:30:16.801808,1/5,3,0.46094,0.50417,-0.039059999999999984,0.004170000000000007,TRACKING
2025-08-09T14:30:16.832274,1/5,3,0.46172,0.50417,-0.03827999999999998,0.004170000000000007,TRACKING
2025-08-09T14:30:16.854194,1/5,3,0.4625,0.50278,-0.03749999999999998,0.0027800000000000047,TRACKING
2025-08-09T14:30:16.893090,1/5,3,0.4625,0.50278,-0.03749999999999998,0.0027800000000000047,TRACKING
2025-08-09T14:30:16.924450,1/5,3,0.4625,0.50278,-0.03749999999999998,0.0027800000000000047,TRACKING
2025-08-09T14:30:16.955945,1/5,3,0.46406,0.50556,-0.03594000000000003,0.005560000000000009,TRACKING
2025-08-09T14:30:16.986744,1/5,3,0.46406,0.50556,-0.03594000000000003,0.005560000000000009,TRACKING
2025-08-09T14:30:17.033070,1/5,3,0.46406,0.50556,-0.03594000000000003,0.005560000000000009,TRACKING
2025-08-09T14:30:17.063262,1/5,3,0.46484,0.50556,-0.035160000000000025,0.005560000000000009,TRACKING
2025-08-09T14:30:17.093621,1/5,3,0.46484,0.50556,-0.035160000000000025,0.005560000000000009,TRACKING
2025-08-09T14:30:17.139370,1/5,3,0.46562,0.50556,-0.03438000000000002,0.005560000000000009,TRACKING
2025-08-09T14:30:17.170499,1/5,3,0.46562,0.50556,-0.03438000000000002,0.005560000000000009,TRACKING
2025-08-09T14:30:17.200178,1/5,3,0.46562,0.50278,-0.03438000000000002,0.0027800000000000047,TRACKING
2025-08-09T14:30:17.230131,1/5,3,0.46719,0.50278,-0.032810000000000006,0.0027800000000000047,TRACKING
2025-08-09T14:30:17.261092,1/5,3,0.46719,0.50278,-0.032810000000000006,0.0027800000000000047,TRACKING
2025-08-09T14:30:17.292629,1/5,3,0.46719,0.50278,-0.032810000000000006,0.0027800000000000047,TRACKING
2025-08-09T14:30:17.320318,1/5,3,0.46875,0.50278,-0.03125,0.0027800000000000047,TRACKING
2025-08-09T14:30:17.369422,1/5,3,0.46875,0.50278,-0.03125,0.0027800000000000047,TRACKING
2025-08-09T14:30:17.399509,1/5,3,0.46875,0.50417,-0.03125,0.004170000000000007,TRACKING
2025-08-09T14:30:17.430296,1/5,3,0.46875,0.50417,-0.03125,0.004170000000000007,TRACKING
2025-08-09T14:30:17.460690,1/5,3,0.46875,0.50417,-0.03125,0.004170000000000007,TRACKING
2025-08-09T14:30:17.491706,1/5,3,0.46953,0.50278,-0.030469999999999997,0.0027800000000000047,TRACKING
2025-08-09T14:30:17.522071,1/5,3,0.46953,0.50278,-0.030469999999999997,0.0027800000000000047,TRACKING
2025-08-09T14:30:17.552297,1/5,3,0.47031,0.50417,-0.029689999999999994,0.004170000000000007,TRACKING
2025-08-09T14:30:17.599142,1/5,3,0.47031,0.50278,-0.029689999999999994,0.0027800000000000047,TRACKING
2025-08-09T14:30:17.629279,1/5,3,0.47031,0.50278,-0.029689999999999994,0.0027800000000000047,TRACKING
2025-08-09T14:30:17.653191,1/5,3,0.47109,0.50278,-0.02890999999999999,0.0027800000000000047,TRACKING
2025-08-09T14:30:17.691456,1/5,3,0.47109,0.50278,-0.02890999999999999,0.0027800000000000047,TRACKING
2025-08-09T14:30:17.721394,1/5,3,0.47188,0.50278,-0.02811999999999998,0.0027800000000000047,TRACKING
2025-08-09T14:30:17.767936,1/5,3,0.47188,0.50278,-0.02811999999999998,0.0027800000000000047,TRACKING
2025-08-09T14:30:17.787039,1/5,3,0.47188,0.50278,-0.02811999999999998,0.0027800000000000047,TRACKING
2025-08-09T14:30:17.829251,1/5,3,0.47188,0.50278,-0.02811999999999998,0.0027800000000000047,TRACKING
2025-08-09T14:30:17.861116,1/5,3,0.47344,0.50278,-0.026559999999999973,0.0027800000000000047,TRACKING
2025-08-09T14:30:17.891462,1/5,3,0.47344,0.50278,-0.026559999999999973,0.0027800000000000047,TRACKING
2025-08-09T14:30:17.920269,1/5,3,0.47344,0.50278,-0.026559999999999973,0.0027800000000000047,TRACKING
2025-08-09T14:30:17.952358,1/5,3,0.47344,0.50278,-0.026559999999999973,0.0027800000000000047,TRACKING
2025-08-09T14:30:17.998369,1/5,3,0.47344,0.50278,-0.026559999999999973,0.0027800000000000047,TRACKING
2025-08-09T14:30:18.029789,1/5,3,0.47422,0.50278,-0.025780000000000025,0.0027800000000000047,TRACKING
2025-08-09T14:30:18.060265,1/5,3,0.47422,0.50278,-0.025780000000000025,0.0027800000000000047,TRACKING
2025-08-09T14:30:18.090430,1/5,3,0.475,0.50278,-0.025000000000000022,0.0027800000000000047,TRACKING
2025-08-09T14:30:18.136035,1/5,3,0.475,0.50278,-0.025000000000000022,0.0027800000000000047,TRACKING
2025-08-09T14:30:18.154020,1/5,3,0.475,0.50278,-0.025000000000000022,0.0027800000000000047,TRACKING
2025-08-09T14:30:18.196854,1/5,3,0.47578,0.50278,-0.02422000000000002,0.0027800000000000047,TRACKING
2025-08-09T14:30:18.228306,1/5,3,0.47578,0.50278,-0.02422000000000002,0.0027800000000000047,TRACKING
2025-08-09T14:30:18.253633,1/5,3,0.47656,0.50278,-0.023440000000000016,0.0027800000000000047,TRACKING
2025-08-09T14:30:18.289660,1/5,3,0.47656,0.50278,-0.023440000000000016,0.0027800000000000047,TRACKING
2025-08-09T14:30:18.336102,1/5,3,0.47656,0.50278,-0.023440000000000016,0.0027800000000000047,TRACKING
2025-08-09T14:30:18.353184,1/5,3,0.47656,0.50278,-0.023440000000000016,0.0027800000000000047,TRACKING
2025-08-09T14:30:18.398561,1/5,3,0.47656,0.50278,-0.023440000000000016,0.0027800000000000047,TRACKING
2025-08-09T14:30:18.429989,1/5,3,0.47813,0.50278,-0.02187,0.0027800000000000047,TRACKING
2025-08-09T14:30:18.459861,1/5,3,0.47813,0.50278,-0.02187,0.0027800000000000047,TRACKING
2025-08-09T14:30:18.491218,1/5,3,0.47813,0.50278,-0.02187,0.0027800000000000047,TRACKING
2025-08-09T14:30:18.521321,1/5,3,0.47813,0.50278,-0.02187,0.0027800000000000047,TRACKING
2025-08-09T14:30:18.553313,1/5,3,0.47969,0.50139,-0.020309999999999995,0.0013900000000000023,TRACKING
2025-08-09T14:30:18.585096,1/5,3,0.47969,0.50139,-0.020309999999999995,0.0013900000000000023,TRACKING
