time,pitch_angle,yaw_angle,pitch_ground_angle,yaw_ground_angle,tof1,tof2,tof3,tof4
0.21825742721557617,-0.4,0.9,0.0,1.4,0,0,0,0
0.4181835651397705,-0.3,1.1,0.0,1.8,293,0,0,0
0.6186506748199463,-0.4,2.9,0.0,3.6,296,0,0,0
0.8180582523345947,-0.4,5.0,0.0,5.6,287,0,0,0
1.0174436569213867,-0.4,7.1,0.0,7.6,287,0,0,0
1.2183630466461182,-0.4,9.2,0.0,9.6,288,0,0,0
1.419112205505371,-0.4,11.3,0.0,11.6,290,0,0,0
1.6186890602111816,-0.4,13.6,0.0,13.8,300,0,0,0
1.8189055919647217,-0.4,15.4,0.0,15.6,294,0,0,0
2.019641160964966,-0.4,17.3,0.0,17.6,297,0,0,0
2.218625068664551,-0.4,19.2,0.0,19.6,300,0,0,0
2.4206511974334717,-0.4,21.2,0.0,21.8,305,0,0,0
2.617906332015991,-0.4,23.1,0.0,23.8,310,0,0,0
2.8186519145965576,-0.4,25.0,0.0,25.8,316,0,0,0
3.019817590713501,-0.4,26.8,0.0,27.6,324,0,0,0
3.21791672706604,-0.4,29.1,0.0,29.8,331,0,0,0
3.4175875186920166,-0.4,31.1,0.0,31.8,338,0,0,0
3.618248224258423,-0.4,33.3,0.0,33.8,349,0,0,0
3.818347215652466,-0.4,35.5,0.0,35.8,356,0,0,0
4.0183351039886475,-0.4,37.6,0.0,37.8,367,0,0,0
4.218420743942261,-0.4,39.5,0.0,39.8,383,0,0,0
4.418198347091675,-0.4,41.5,0.0,41.8,400,0,0,0
4.617687940597534,-0.4,43.3,0.0,43.8,418,0,0,0
4.8190882205963135,-0.4,45.2,0.0,45.8,431,0,0,0
5.017115354537964,-0.4,47.0,0.0,47.8,442,0,0,0
5.218624114990234,-0.4,49.0,0.0,49.8,442,0,0,0
5.419084787368774,-0.3,51.0,0.0,51.8,432,0,0,0
5.618114709854126,-0.3,53.1,0.0,53.8,415,0,0,0
5.8179030418396,-0.3,55.2,0.0,55.8,397,0,0,0
6.018277406692505,-0.3,57.4,0.0,57.8,382,0,0,0
6.217602252960205,-0.3,59.5,0.0,59.8,368,0,0,0
6.419429302215576,-0.3,61.6,0.0,61.8,356,0,0,0
6.617518186569214,-0.3,63.4,0.0,63.8,345,0,0,0
6.817836046218872,-0.3,65.3,0.0,65.8,335,0,0,0
7.017812252044678,-0.3,67.2,0.0,67.8,325,0,0,0
7.238270998001099,-0.3,69.0,0.0,69.8,317,0,0,0
7.438534259796143,-0.3,71.0,0.0,71.8,310,0,0,0
7.638892889022827,-0.3,72.9,0.0,73.8,303,0,0,0
7.839491128921509,-0.3,75.0,0.0,75.8,298,0,0,0
8.03752589225769,-0.3,77.2,0.0,78.0,292,0,0,0
8.238014459609985,-0.3,79.4,0.0,80.0,287,0,0,0
8.43735122680664,-0.3,81.6,0.0,82.0,274,0,0,0
8.651092290878296,-0.3,83.7,0.0,84.0,268,0,0,0
8.838713645935059,-0.3,85.7,0.0,86.0,267,0,0,0
9.038620233535767,-0.3,87.5,0.0,88.0,265,0,0,0
9.238760948181152,-0.3,89.4,0.0,90.0,262,0,0,0
9.438044786453247,-0.3,89.5,0.0,90.0,261,0,0,0
9.637486457824707,-0.3,87.6,0.0,88.0,259,0,0,0
9.838252544403076,-0.3,85.6,0.0,86.0,262,0,0,0
10.039277076721191,-0.3,83.6,0.0,84.0,262,0,0,0
10.239360570907593,-0.3,81.5,0.0,82.0,264,0,0,0
10.439024448394775,-0.3,79.3,0.0,80.0,267,0,0,0
10.637938022613525,-0.3,77.1,0.0,78.0,270,0,0,0
10.857148170471191,-0.3,75.1,0.0,76.0,276,0,0,0
11.038156747817993,-0.3,73.1,0.0,74.0,278,0,0,0
11.23816704750061,-0.3,71.2,0.0,72.0,284,0,0,0
11.439163446426392,-0.3,69.3,0.0,70.0,291,0,0,0
11.658602237701416,-0.3,67.5,0.0,68.0,300,0,0,0
11.839629173278809,-0.3,65.6,0.0,66.0,305,0,0,0
12.040307998657227,-0.3,63.7,0.0,64.0,317,0,0,0
12.258665561676025,-0.3,61.5,0.0,61.8,323,0,0,0
12.458465099334717,-0.3,59.4,0.0,59.8,335,0,0,0
12.658940553665161,-0.3,57.5,0.0,58.0,347,0,0,0
12.867680072784424,-0.3,55.1,0.0,55.8,356,0,0,0
13.059952735900879,-0.3,53.0,0.0,53.8,373,0,0,0
13.260838031768799,-0.3,50.9,0.0,51.8,390,0,0,0
13.46033000946045,-0.3,48.9,0.0,49.8,409,0,0,0
13.658412456512451,-0.3,47.0,0.0,47.8,427,0,0,0
13.859173059463501,-0.3,45.2,0.0,45.8,440,0,0,0
14.05971646308899,-0.3,43.3,0.0,43.8,443,0,0,0
14.259597063064575,-0.3,41.4,0.0,41.8,437,0,0,0
14.459680795669556,-0.3,39.4,0.0,39.8,424,0,0,0
14.65851092338562,-0.3,37.5,0.0,37.8,410,0,0,0
14.860134601593018,-0.3,35.3,0.0,35.8,395,0,0,0
15.059497833251953,-0.3,33.1,0.0,33.8,383,0,0,0
15.259005069732666,-0.3,30.9,0.0,31.8,373,0,0,0
15.46041989326477,-0.3,28.9,0.0,29.8,364,0,0,0
15.659106731414795,-0.3,26.8,0.0,27.8,356,0,0,0
15.859284400939941,-0.3,24.9,0.0,25.8,347,0,0,0
16.05832290649414,-0.3,23.0,0.0,23.8,339,0,0,0
16.259077787399292,-0.3,21.2,0.0,21.8,334,0,0,0
16.45835566520691,-0.3,19.3,0.0,19.8,329,0,0,0
16.65833806991577,-0.3,17.4,0.0,17.8,323,0,0,0
16.858980655670166,-0.3,15.4,0.0,15.8,318,0,0,0
17.058366775512695,-0.3,13.4,0.0,13.8,315,0,0,0
17.260934829711914,-0.3,11.2,0.0,11.8,302,0,0,0
17.459044218063354,-0.3,9.1,0.0,9.8,299,0,0,0
17.65884304046631,-0.3,7.0,0.0,7.8,295,0,0,0
17.87805986404419,-0.3,5.0,0.0,5.8,292,0,0,0
18.059396505355835,-0.3,2.9,0.0,3.8,291,0,0,0
18.25953769683838,-0.3,1.0,0.0,1.8,293,0,0,0
18.45972752571106,-0.3,-0.8,0.0,-0.1,292,0,0,0
18.660512685775757,-0.2,-2.7,0.0,-2.1,292,0,0,0
18.880502462387085,-0.2,-4.8,0.0,-4.3,295,0,0,0
19.080418825149536,-0.2,-6.8,0.0,-6.3,297,0,0,0
19.280844926834106,-0.2,-8.7,0.0,-8.3,301,0,0,0
19.479413747787476,-0.2,-10.8,0.0,-10.3,305,0,0,0
19.679277896881104,-0.2,-12.9,0.0,-12.3,310,0,0,0
19.88038969039917,-0.2,-15.0,0.0,-14.3,313,0,0,0
20.079482316970825,-0.2,-17.1,0.0,-16.3,322,0,0,0
20.279573440551758,-0.2,-19.2,0.0,-18.3,328,0,0,0
20.486980676651,-0.2,-21.2,0.0,-20.3,335,0,0,0
20.68663191795349,-0.2,-23.1,0.0,-22.3,342,0,0,0
20.880467653274536,-0.2,-25.0,0.0,-24.3,350,0,0,0
21.081489324569702,-0.2,-26.9,0.0,-26.3,359,0,0,0
21.299251079559326,-0.1,-29.0,0.0,-28.5,371,0,0,0
21.49937677383423,-0.1,-31.0,0.0,-30.5,384,0,0,0
21.699693202972412,-0.1,-33.0,0.0,-32.5,393,0,0,0
21.90077567100525,-0.1,-35.0,0.0,-34.5,413,0,0,0
22.099551916122437,-0.1,-37.1,0.0,-36.5,420,0,0,0
22.30112600326538,-0.1,-39.2,0.0,-38.5,419,0,0,0
22.500608444213867,-0.1,-41.2,0.0,-40.5,411,0,0,0
22.700526237487793,-0.1,-43.3,0.0,-42.5,406,0,0,0
22.902185201644897,-0.1,-45.3,0.0,-44.5,390,0,0,0
23.1014142036438,-0.1,-47.3,0.0,-46.5,373,0,0,0
23.30372381210327,-0.1,-49.3,0.0,-48.5,357,0,0,0
23.503665447235107,-0.1,-51.3,0.0,-50.5,344,0,0,0
23.702152490615845,-0.1,-53.1,0.0,-52.5,332,0,0,0
23.9014790058136,-0.1,-55.1,0.0,-54.5,320,0,0,0
24.10274052619934,-0.1,-57.0,0.0,-56.5,310,0,0,0
24.30144715309143,-0.1,-59.0,0.0,-58.5,301,0,0,0
24.501649141311646,-0.1,-61.0,0.0,-60.5,292,0,0,0
24.700700283050537,-0.1,-63.1,0.0,-62.5,284,0,0,0
24.901344299316406,-0.1,-65.2,0.0,-64.5,278,0,0,0
25.101835012435913,0.0,-67.3,0.0,-66.5,263,0,0,0
25.32155418395996,0.0,-69.6,0.0,-68.7,258,0,0,0
25.523771286010742,0.0,-71.6,0.0,-70.7,250,0,0,0
25.721518754959106,0.0,-73.6,0.0,-72.7,246,0,0,0
25.920634508132935,0.0,-75.5,0.0,-74.7,240,0,0,0
26.12117099761963,0.0,-77.3,0.0,-76.7,237,0,0,0
26.320950984954834,0.0,-79.2,0.0,-78.7,234,0,0,0
26.52053737640381,0.0,-81.1,0.0,-80.7,230,0,0,0
26.72079634666443,0.0,-83.1,0.0,-82.7,229,0,0,0
26.92316436767578,0.0,-85.1,0.0,-84.7,227,0,0,0
27.12343192100525,0.0,-87.1,0.0,-86.7,224,0,0,0
27.32348108291626,0.0,-88.9,0.0,-88.7,225,0,0,0
27.522449254989624,0.0,-89.0,0.0,-88.6,224,0,0,0
27.732051849365234,0.0,-83.1,0.0,-82.5,223,0,0,0
27.923207759857178,-0.1,-77.3,0.0,-76.6,226,0,0,0
28.122474670410156,-0.1,-71.5,0.0,-70.6,233,0,0,0
28.321704149246216,-0.1,-65.3,0.0,-64.6,243,0,0,0
28.52187490463257,-0.1,-59.1,0.0,-58.5,256,0,0,0
28.72319507598877,-0.1,-53.1,0.0,-52.5,276,0,0,0
28.921634435653687,-0.1,-47.3,0.0,-46.5,305,0,0,0
29.122649669647217,-0.1,-41.1,0.0,-40.5,341,0,0,0
29.32430124282837,-0.1,-34.9,0.0,-34.5,405,0,0,0
29.541651010513306,-0.1,-28.4,0.0,-27.9,431,0,0,0
29.741461277008057,-0.1,-22.7,0.0,-21.9,397,0,0,0
29.943776845932007,-0.1,-16.5,0.0,-15.9,366,0,0,0
30.144449710845947,-0.2,-10.2,0.0,-9.9,341,0,0,0
30.342689990997314,-0.2,-4.3,0.0,-3.9,323,0,0,0
30.543272733688354,-0.2,-0.3,0.0,0.1,309,0,0,0
