Timestamp,Static_Flag,Chassis_Power_State,Error_Status
2025-07-03 21:46:33.286945,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:33.383681,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:33.480467,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:33.587807,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:33.686197,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:33.787124,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:33.884102,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:33.987008,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:34.083829,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:34.186547,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:34.287387,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:34.387018,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:34.483782,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:34.587733,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:34.686304,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:34.785384,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:34.887041,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:34.988097,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:35.083175,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:35.188274,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:35.281549,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:35.381633,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:35.487887,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:35.587926,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:35.684436,1,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:35.787141,1,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:35.884661,1,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:35.987643,1,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:36.087261,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:36.182875,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:36.287909,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:36.383641,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:36.486944,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:36.586283,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:36.683536,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:36.786393,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:36.887623,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:36.986615,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:37.083521,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:37.186746,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:37.287572,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:37.387778,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:37.487675,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:37.585945,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:37.684600,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:37.778778,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:37.882917,1,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:37.988121,1,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:38.109734,1,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:38.203740,1,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:38.303916,1,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:38.405661,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:38.503261,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:38.606901,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:38.699176,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:38.805339,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:38.908015,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:38.998625,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:39.108003,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:39.205041,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:39.304820,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:39.404991,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:39.501838,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:39.607657,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:39.701879,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:39.807946,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:39.908235,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:40.007731,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:40.106910,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:40.210262,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:40.304106,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:40.407387,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:40.507962,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:40.612366,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:40.707553,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:40.804296,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:40.907125,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:41.004598,1,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:41.107860,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:41.208439,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:41.307976,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:41.408016,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:41.508377,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:41.607534,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:41.703753,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:41.807602,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:41.903309,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:42.006748,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:42.107825,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:42.208118,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:42.307773,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:42.403780,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:42.498988,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:42.599243,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:42.702294,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:42.803003,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:42.904953,1,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:43.008395,1,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:43.106286,1,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:43.208109,1,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:43.306746,1,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:43.403605,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:43.500060,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:43.603873,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:43.705728,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:43.809008,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:43.905835,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:44.008064,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:44.106204,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:44.208167,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:44.305596,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:44.408471,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:44.506221,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:44.608086,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:44.707444,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:44.807943,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:44.907585,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:45.008206,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:45.108317,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:45.201893,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:45.308188,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:45.428142,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:45.528813,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:45.627065,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:45.726403,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:45.828292,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:45.925447,1,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:46.027954,1,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:46.124643,1,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:46.227816,1,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:46.326076,1,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:46.425258,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:46.529033,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:46.624154,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:46.725603,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:46.824282,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:46.928265,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:47.024003,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:47.127235,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:47.227941,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:47.326981,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:47.425745,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:47.527072,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:47.628523,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:47.727779,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:47.826443,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:47.932903,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:48.028169,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:48.120734,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:48.223918,1,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:48.326564,1,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:48.419452,1,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:48.524299,1,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:48.628911,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:48.725459,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:48.823314,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:48.925263,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:49.048975,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:49.147167,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:49.244251,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:49.347259,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:49.444498,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:49.547562,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:49.644375,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:49.747170,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:49.844351,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:49.942240,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:50.038096,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:50.134382,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:50.248090,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:50.342146,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:50.446393,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:50.546735,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:50.648638,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:50.748274,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:50.848831,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:50.948890,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:51.048544,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:51.146905,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:51.248280,1,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:51.346103,1,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:51.448319,1,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:51.545412,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:51.648263,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:51.740896,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:51.844651,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:51.939166,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:52.048288,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:52.143518,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:52.249018,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:52.349151,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:52.446482,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:52.545062,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:52.648850,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:52.743524,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:52.840568,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:52.948703,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:53.046342,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:53.148867,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:53.246634,0,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:53.339063,1,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:53.442330,1,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:53.545301,1,0,0,0,0,0,0,0,0,0,0
2025-07-03 21:46:53.647951,1,0,0,0,0,0,0,0,0,0,0
